127.0.0.1 - - [27/Jul/2018:20:24:56 +0800] "GET /static/js/vendor.75d666f5d5c4e185da52.js.map HTTP/1.1" 200 1564460 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:25:11 +0800] "GET /getRankData HTTP/1.1" 404 571 "http://localhost/" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Mobile Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:25:13 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?4e5d24a43ca61ecf HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:25:14 +0800] "GET /getHotKeys HTTP/1.1" 404 571 "http://localhost/" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Mobile Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:25:29 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?7398fd42f37c0037 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:25:42 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?2528e7fd7cd6ee97 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:25:45 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?ae4686501d1ecd36 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:25:45 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:26:01 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?5a012ddb79fb9447 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:26:01 +0800] "GET /msdownload/update/v3/static/trustedr/en/authrootstl.cab?e77d217418688983 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:26:25 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?9f95b768424ba33e HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:26:35 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?9214e85d8def5a32 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:26:47 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?e2d007fb7a1c6bb1 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:26:50 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?88b71de6c3a74a97 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:26:51 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?b867bc1c568b447f HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:26:59 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?fb5d76695cc87b87 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:26:59 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?3592ab8625fc6d62 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:27:06 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?9dfeabb8170bcf96 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:28:23 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?c0ef39389e6d2cd4 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:28:23 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?70c1897a5222820e HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:28:29 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:28:29 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:29:06 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?8c07c7f6dd2ad40b HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:29:07 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?afd27e602161ddaf HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:29:10 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?70f10c515afa973e HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
